pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-000860,12.967368,77.579668,F-01-02,D-0010,16,P-000859,LT-9m-PCC,W-070,,KSPDB-SD01-D-0010-0027
P-000861,12.967473,77.579784,F-01-02,D-0010,17,P-000860,LT-9m-PCC,W-070,560034,KSPDB-SD01-D-0010-0028
P-000862,12.967616,77.579953,F-01-02,D-0010,18,P-000861,LT-8m-Steel,W-070,560034,KSPDB-SD01-D-0010-0029
P-000863,12.967778,77.580225,F-01-02,D-0010,19,P-000862,LT-8m-PCC,W-070,560034,KSPDB-SD01-D-0010-0030
P-000864,12.967905,77.580368,F-01-02,D-0010,20,P-000863,LT-9m-PCC,W-070,560034,KSPDB-SD01-D-0010-0031
P-000865,12.968114,77.58066,F-01-02,D-0010,21,P-000864,LT-9m-PCC,W-070,560034,KSPDB-SD01-D-0010-0032
P-000866,13.005702,77.544016,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0001
P-000867,13.005651,77.543791,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,
P-000868,13.005561,77.543442,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,
P-000869,13.005556,77.543233,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0004
P-000870,13.005583,77.543069,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0005
P-000871,13.005705,77.5428,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,
P-000872,13.005756,77.542506,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0007
P-000873,13.005923,77.542223,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0008
P-000874,13.006021,77.542099,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0009
P-000875,13.006187,77.54196,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,
P-000876,13.006407,77.54177,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0011
P-000877,13.006719,77.541593,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,
P-000878,13.006943,77.541562,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0013
P-000879,13.007244,77.541533,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0014
P-000880,13.007481,77.54156,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0015
P-000881,13.007646,77.541537,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0016
P-000882,13.007957,77.54162,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0017
P-000883,13.00812,77.541597,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0018
P-000884,13.008321,77.541512,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,
P-000885,13.008567,77.541376,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0020
P-000886,13.008731,77.541271,F-02-01,D-0011,,,LT-9m-Steel,W-013,,KSPDB-SD02-D-0011-0021
P-000887,13.008827,77.541167,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0022
P-000888,13.009129,77.541012,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0023
P-000889,13.009279,77.540944,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0024
P-000890,13.009515,77.540722,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0025
P-000891,13.009634,77.540638,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0026
P-000892,13.009779,77.540541,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0027
P-000893,13.005693,77.544052,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0028
P-000894,13.005606,77.543898,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0029
P-000895,13.005554,77.543725,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0030
P-000896,13.005514,77.543385,F-02-01,D-0011,,,LT-9m-Steel,W-013,,KSPDB-SD02-D-0011-0031
P-000897,13.005581,77.543113,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0032
P-000898,13.005669,77.542928,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0033
P-000899,13.005798,77.542698,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0034
P-000900,13.00595,77.542568,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0035
P-000901,13.006115,77.542495,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0036
P-000902,13.006306,77.542325,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0037
P-000903,13.006521,77.54209,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0038
P-000904,13.006698,77.541771,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0039
P-000905,13.00676,77.541559,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0040
P-000906,13.006821,77.541317,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0041
P-000907,13.006803,77.541064,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0042
P-000908,13.006805,77.540884,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0043
P-000909,13.006835,77.540698,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0044
P-000910,13.006786,77.540384,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0045
P-000911,13.006856,77.540024,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0046
P-000912,13.006909,77.539714,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0047
P-000913,13.005657,77.544462,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0048
P-000914,13.005501,77.544747,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,
P-000915,13.005476,77.544896,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0050
P-000916,13.005516,77.54508,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0051
P-000917,13.005666,77.545363,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0052
P-000918,13.005787,77.54567,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0053
P-000919,13.005894,77.545812,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0054
P-000920,13.006105,77.546053,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0055
P-000921,13.00637,77.546272,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0056
P-000922,13.006513,77.546533,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0057
P-000923,13.006713,77.546706,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0058
P-000924,13.006854,77.546815,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0059
P-000925,13.007176,77.546903,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0060
P-000926,13.007373,77.546957,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0061
P-000927,13.007522,77.547,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0062
P-000928,13.007685,77.547088,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0063
P-000929,13.007806,77.54715,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0064
P-000930,13.007984,77.547174,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0065
P-000931,13.008253,77.5473,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0066
P-000932,13.008576,77.54733,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0067
P-000933,13.008712,77.547363,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0068
P-000934,13.009048,77.54742,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0069
P-000935,13.009373,77.547401,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0070
P-000936,13.009703,77.547279,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0071
P-000937,13.005867,77.544084,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0072
P-000938,13.006009,77.543997,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0073
P-000939,13.006345,77.543905,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0074
P-000940,13.006654,77.543735,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0075
P-000941,13.006796,77.543632,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0076
P-000942,13.006956,77.543383,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0077
P-000943,13.00703,77.543072,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0078
P-000944,13.007149,77.542827,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0079
P-000945,13.007283,77.54267,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0080
P-000946,13.007371,77.542529,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0081
P-000947,13.007502,77.542198,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0082
P-000948,13.007509,77.54197,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0083
P-000949,13.007382,77.541633,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,
P-000950,13.007384,77.541356,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0085
P-000951,13.00727,77.541014,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0086
P-000952,13.007242,77.540747,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0087
P-000953,13.007168,77.540594,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0088
P-000954,13.007054,77.54044,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0089
P-000955,13.006906,77.540351,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0090
P-000956,13.006755,77.540315,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0091
P-000957,13.006477,77.540299,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0092
P-000958,13.006249,77.540359,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0093
P-000959,13.006059,77.540372,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0094
P-000960,13.005874,77.540317,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0095
P-000961,13.005762,77.54024,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0096
P-000962,13.005531,77.540045,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0097
P-000963,13.005213,77.539941,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0098
P-000964,13.005004,77.539871,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0099
P-000965,13.004853,77.539826,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0100
P-000966,13.004538,77.539728,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0101
P-000967,13.004254,77.539676,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0102
P-000968,13.004117,77.539609,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0103
P-000969,13.003919,77.539575,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0104
P-000970,13.003587,77.539464,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0105
P-000971,13.00345,77.539357,F-02-01,D-0011,,,LT-8m-Steel,W-013,560068,KSPDB-SD02-D-0011-0106
P-000972,13.003232,77.539146,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0107
P-000973,13.002978,77.53892,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0108
P-000974,13.002843,77.538682,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0109
P-000975,13.002701,77.538479,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0110
P-000976,13.002617,77.538134,F-02-01,D-0011,,,LT-9m-PCC,W-013,560068,KSPDB-SD02-D-0011-0111
P-000977,13.002625,77.537791,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0112
P-000978,13.002671,77.537637,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0113
P-000979,13.002761,77.53748,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,KSPDB-SD02-D-0011-0114
P-000980,13.00287,77.537196,F-02-01,D-0011,,,LT-9m-Steel,W-013,560068,
P-000981,13.002907,77.537,F-02-01,D-0011,,,LT-8m-PCC,W-013,560068,KSPDB-SD02-D-0011-0116
P-000982,13.003445,77.544963,F-02-01,D-0012,1,,LT-9m-Steel,W-001,560068,
P-000983,13.003723,77.545093,F-02-01,D-0012,2,P-000982,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0002
P-000984,13.004039,77.545137,F-02-01,D-0012,3,P-000983,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0003
P-000985,13.004208,77.545159,F-02-01,D-0012,4,P-000984,LT-9m-PCC,W-001,560068,
P-000986,13.004447,77.545227,F-02-01,D-0012,5,P-000985,LT-8m-PCC,W-001,560068,KSPDB-SD02-D-0012-0005
P-000987,13.004723,77.545406,F-02-01,D-0012,6,P-000986,LT-9m-PCC,W-001,560068,KSPDB-SD02-D-0012-0006
P-000988,13.004859,77.545444,F-02-01,D-0012,7,P-000987,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0007
P-000989,13.00514,77.545604,F-02-01,D-0012,8,P-000988,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0008
P-000990,13.004929,77.545645,F-02-01,D-0012,1,P-000989,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0009
P-000991,13.004711,77.545633,F-02-01,D-0012,2,P-000990,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0010
P-000992,13.004488,77.545614,F-02-01,D-0012,3,P-000991,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0011
P-000993,13.00421,77.545689,F-02-01,D-0012,4,P-000992,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0012
P-000994,13.003966,77.545702,F-02-01,D-0012,5,P-000993,LT-8m-Steel,W-001,560068,KSPDB-SD02-D-0012-0013
P-000995,13.003615,77.545704,F-02-01,D-0012,6,P-000994,LT-8m-Steel,W-001,560068,KSPDB-SD02-D-0012-0014
P-000996,13.003357,77.5457,F-02-01,D-0012,7,P-000995,LT-8m-Steel,W-001,560068,KSPDB-SD02-D-0012-0015
P-000997,13.003037,77.545655,F-02-01,D-0012,8,P-000996,LT-9m-PCC,W-001,560068,KSPDB-SD02-D-0012-0016
P-000998,13.002733,77.545547,F-02-01,D-0012,9,P-000997,LT-8m-PCC,W-001,560068,KSPDB-SD02-D-0012-0017
P-000999,13.002622,77.545459,F-02-01,D-0012,10,P-000998,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0018
P-001000,13.003278,77.544934,F-02-01,D-0012,1,,LT-8m-Steel,W-001,560068,KSPDB-SD02-D-0012-0019
P-001001,13.003335,77.545115,F-02-01,D-0012,2,P-001000,LT-9m-PCC,W-001,560068,KSPDB-SD02-D-0012-0020
P-001002,13.003357,77.545402,F-02-01,D-0012,3,P-001001,LT-8m-PCC,W-001,560068,KSPDB-SD02-D-0012-0021
P-001003,13.003386,77.545739,F-02-01,D-0012,4,P-001002,LT-9m-Steel,W-001,560068,
P-001004,13.003515,77.546003,F-02-01,D-0012,5,P-001003,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0023
P-001005,13.003585,77.546156,F-02-01,D-0012,6,P-001004,LT-8m-PCC,W-001,560068,KSPDB-SD02-D-0012-0024
P-001006,13.003642,77.546473,F-02-01,D-0012,7,P-001005,LT-8m-PCC,W-001,560068,KSPDB-SD02-D-0012-0025
P-001007,13.003631,77.546751,F-02-01,D-0012,8,P-001006,LT-8m-PCC,W-001,560068,KSPDB-SD02-D-0012-0026
P-001008,13.003722,77.547039,F-02-01,D-0012,9,P-001007,LT-9m-PCC,W-001,560068,KSPDB-SD02-D-0012-0027
P-001009,13.003813,77.547218,F-02-01,D-0012,10,P-001008,LT-8m-Steel,W-001,560068,KSPDB-SD02-D-0012-0028
P-001010,13.004046,77.547452,F-02-01,D-0012,11,P-001009,LT-9m-Steel,W-001,560068,KSPDB-SD02-D-0012-0029
P-001011,13.004173,77.547588,F-02-01,D-0012,12,P-001010,LT-8m-Steel,W-001,560068,KSPDB-SD02-D-0012-0030
P-001012,13.004317,77.5478,F-02-01,D-0012,13,P-001011,LT-8m-PCC,W-001,560068,KSPDB-SD02-D-0012-0031
P-001013,13.004053,77.54567,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0001
P-001014,13.003905,77.545623,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0002
P-001015,13.003629,77.545497,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0003
P-001016,13.003368,77.545323,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0004
P-001017,13.003221,77.545194,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0005
P-001018,13.003012,77.544937,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0006
P-001019,13.002806,77.544673,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0007
P-001020,13.002572,77.54441,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0008
P-001021,13.002443,77.544094,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0009
P-001022,13.002315,77.543782,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0010
P-001023,13.002255,77.543584,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0011
P-001024,13.002273,77.54325,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0012
P-001025,13.002333,77.543076,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0013
P-001026,13.004394,77.545485,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0014
P-001027,13.004507,77.545204,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0015
P-001028,13.004548,77.544957,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0016
P-001029,13.004559,77.544779,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0017
P-001030,13.004553,77.544639,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0018
P-001031,13.004595,77.544329,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0019
P-001032,13.004715,77.544039,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0020
P-001033,13.004837,77.543751,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,
P-001034,13.005022,77.543545,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0022
P-001035,13.005155,77.543358,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0023
P-001036,13.005212,77.543139,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0024
P-001037,13.002461,77.543534,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0025
P-001038,13.002644,77.543715,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0026
P-001039,13.002699,77.543843,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0027
P-001040,13.002804,77.543999,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0028
P-001041,13.002965,77.544129,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0029
P-001042,13.003102,77.544341,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0030
P-001043,13.003165,77.54448,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0031
P-001044,13.003189,77.544836,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0032
P-001045,13.003197,77.545094,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0033
P-001046,13.00321,77.545332,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0034
P-001047,13.003243,77.545498,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0035
P-001048,13.003381,77.545705,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0036
P-001049,13.002472,77.543644,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,
P-001050,13.00229,77.543645,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0038
P-001051,13.002059,77.543551,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0039
P-001052,13.00183,77.543361,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0040
P-001053,13.001633,77.543264,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0041
P-001054,13.001342,77.54316,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0042
P-001055,13.001081,77.543096,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0043
P-001056,13.00095,77.543004,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0044
P-001057,13.000812,77.542956,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,
P-001058,13.000623,77.542813,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0046
P-001059,13.00051,77.542655,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0047
P-001060,13.00038,77.542525,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0048
P-001061,13.00027,77.542442,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0049
P-001062,13.000148,77.54234,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0050
P-001063,13.004271,77.545496,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,
P-001064,13.004129,77.545285,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0052
P-001065,13.004001,77.54513,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0053
P-001066,13.003803,77.544979,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0054
P-001067,13.00354,77.544811,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0055
P-001068,13.003201,77.544708,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0056
P-001069,13.002993,77.544617,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0057
P-001070,13.002792,77.544451,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0058
P-001071,13.002519,77.54435,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0059
P-001072,13.002344,77.544282,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0060
P-001073,13.002231,77.544174,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0061
P-001074,13.002103,77.543937,F-02-01,D-0013,,,LT-8m-Steel,W-035,560068,KSPDB-SD02-D-0013-0062
P-001075,13.001935,77.543624,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0063
P-001076,13.001835,77.543508,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0064
P-001077,13.001569,77.543294,F-02-01,D-0013,,,LT-8m-PCC,W-035,,
P-001078,13.001366,77.543167,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0066
P-001079,13.001175,77.543133,F-02-01,D-0013,,,LT-9m-PCC,W-035,560068,KSPDB-SD02-D-0013-0067
P-001080,13.000901,77.542969,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0068
P-001081,13.000583,77.542893,F-02-01,D-0013,,,LT-8m-PCC,W-035,560068,KSPDB-SD02-D-0013-0069
P-001082,13.000313,77.542795,F-02-01,D-0013,,,LT-9m-Steel,W-035,560068,KSPDB-SD02-D-0013-0070
